synthetic_id,fold,class,label,generation_seed,generation_config,config_file,training_source,training_source_sha256,path,sha256,width,height,format,source_dataset,generator_checkpoint,generator_sha256,architecture,device,gpu_name,generated_at,index
gan-f08-d91ae7eb6e44,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00048.png,5e4d8d72fdd16e91fbadc2f72bbb770e7544910613df08ca722e4e0299c5da98,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,48
gan-f08-6a1a371fc074,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00049.png,b9853655f930adc13621fb6c7038c0fcc588a5a42969528c0194431710d7b600,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,49
gan-f08-9fe0131e6288,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00050.png,a04f54e22dcb9563c9207316bf3052eca17cb3afe62ef9f079db803c439c80b9,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,50
gan-f08-2a7822d49906,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00051.png,c727efe58fc64c1a012b86ac4d6781d8ed18573feea9deab980b126ec729dddd,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,51
gan-f08-8619d81d0eab,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00052.png,5c4a403ba97704a9ced7e8cfe46915436d231ba8b094a424664fecfb90000704,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,52
gan-f08-e27888812b2d,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00053.png,9f078cc2e1f957a1906e93720e1e27fdc45043a4259d80dd113fb591bb44ab69,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,53
gan-f08-207cbdeaf086,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00054.png,420c1c74bd9941eb22bb12c8abae8dc33c2591449c153809e1a1e4aa658d8331,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,54
gan-f08-a2119f79ac74,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00055.png,c34c57a70af358c6a6557f5043588133ecdb8f7181c39e9b5becf65290820ebc,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,55
gan-f08-53bb3e410bb9,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00056.png,b4c36278ce9c0ec7bbe18619bada98a5b335dbc88dc13dace7c6f593294ada4e,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,56
gan-f08-0f7b23c96ca7,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00057.png,3201915d048c0885a601828aae8dfa9e144724b28aae561dd473baef420ef816,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,57
gan-f08-9575fadd4fb4,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00058.png,8778080acc60a0283fa9fd416e7abca922a61905be6874539afabd9b5c61df1b,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,58
gan-f08-36e68a83a5a6,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00059.png,0404a0631e6a6f311f71a9187070b8546c6091b046f260920920e34525ca400f,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,59
gan-f08-51b114cf5b28,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00060.png,93c2c8e39514119c6b51c6b3c7987b4a594ac0b71c85fd04460fa192053c9632,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,60
gan-f08-d268f63b6868,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00061.png,8140fddf52891290bcc8f7e20db2a27c647342d0190743209e77bba8558854a8,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,61
gan-f08-70dbea7da90a,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00062.png,f80255e6645a5fc99eb556cb62f647d8a1ece9b22e3b832d12550ee491b89670,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,62
gan-f08-5ee7dcb14dc8,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00063.png,b13bffc16b4f95a5ac92b5329e78f6ccf2bb4b55bd4c6d22de738bb3a1e29dab,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,63
gan-f08-77591e3465e1,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00064.png,2984c12ef8fb2416ae62c27399f19b839d8aa9b5cece642821b6f25484113811,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,64
gan-f08-0608d54d5cc5,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00065.png,8e7642db3170db3b9a834a2138e731900d2de3bbe0e35dd904461ad28a0951c5,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,65
gan-f08-fafee83e61ff,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00066.png,89ec668b84ffe4935fffdc135f2cde33d6edf1222219f9b558dea1b2c1da6250,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,66
gan-f08-0716d9270e1a,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00067.png,25d5f95caba06e570e94e5a605ab0a9ebb8af2658a02a85b7fe38b37e66838cf,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,67
gan-f08-01933d11ab53,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00068.png,780a0fb8deb78526fecbbea7251923c709c0be4801bba655875a4a5c4444362e,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,68
gan-f08-074204792778,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00069.png,77c5c4648529156d17f9f746b7a33347fcf65d14e493f8c3b3dfab020152674b,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,69
gan-f08-3ebf1e6a4f57,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00070.png,8245c02909ae09bae3b68edffd759b6b0ce8659c9a0771c2c6ca0889da1d3ad0,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,70
gan-f08-e7b957e69618,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00071.png,db14fb218c3ce5490f4f2016eb20350cd22f7488bb270105fa810c2e0ce995fa,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,71
gan-f08-17884f867374,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00072.png,08b2dcef9480e97613fd548840e50fcfbeb67d6efc0216047098f1f30e622036,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,72
gan-f08-9cf28b76a3ba,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00073.png,5ebf23369549e2baa4968660f5754cabae276adef4d483cf94a8f2be85105799,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,73
gan-f08-1dfe3c6e05ea,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00074.png,1fd2ca44a2010bf6f5a79d6223f07167f12ca1102a6690969b74529fe959f3b1,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,74
gan-f08-be78448c89ef,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00075.png,07b207c02a33b504fb7eeec9bdfb5ee9adb184eeba754278c01be37c821bd8f2,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,75
gan-f08-f916cf26d812,8,Saprolegniasis,4,42,"{""base_channels"": 64, ""batch_size"": 64, ""beta1"": 0.5, ""beta2"": 0.999, ""epochs"": 30, ""image_size"": 64, ""label_smoothing"": 0.0, ""latent_dim"": 100, ""learning_rate"": 0.0002, ""max_synthetic_ratio"": 1.0, ""max_train_images"": null, ""seed"": 42, ""synthetic_per_class"": {}, ""target_per_class"": null}",configs/gan_v2/default.json,data/audit/cv_v3/fold_08_train.csv,47cf088cf48d90a850d28de11583cc1e48ee19aa0d353b3d509740d7b7ea0f5a,data/gan/fold_08/train/Saprolegniasis/synthetic_00076.png,1c09930a384bc81ec9189f819af3ef9f1dc7b7d97e6d98b018cac19c1a935c92,64,64,PNG,gan,data/gan/fold_08/generator.pt,a8337b0309330f2196230232c0f99baada447ab79d7c6efa074733a50a238758,cDCGAN (class-conditional DCGAN),cuda,Tesla T4,2026-09-20T11:45:36,76
