image_id,source_dataset,filepath,original_path,original_filename,original_class,original_split,unified_class,mapping_status,species,specimen_id,width,height,extension,sha256,dhash,exact_dup_group,near_dup_group,group_id,group_size,included,exclusion_reason,representative_image_id
roboflow-1a390dae250e,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-68-_jpg.rf.6606043f9893d3c10623bcdb4e0c3ad6.jpg,train/Healthy Fish/Healthy-Fish-68-_jpg.rf.6606043f9893d3c10623bcdb4e0c3ad6.jpg,Healthy-Fish-68-_jpg.rf.6606043f9893d3c10623bcdb4e0c3ad6.jpg,Healthy Fish,train,Healthy Fish,EXACT_MATCH,,,640,640,.jpg,bdc8a6ffcdd34278e247f471b8afdcfbf16781979cc67430ff81098f795914e2,60e3e38adecf6500,x5366,g3293,current_freshwater-217f3d54ad2b,2,False,EXACT_DUPLICATE,current_freshwater-217f3d54ad2b
roboflow-e146482b6895,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-7-_jpg.rf.705aa56c3db0eef1a1cad276470cdb04.jpg,train/Healthy Fish/Healthy-Fish-7-_jpg.rf.705aa56c3db0eef1a1cad276470cdb04.jpg,Healthy-Fish-7-_jpg.rf.705aa56c3db0eef1a1cad276470cdb04.jpg,Healthy Fish,train,Healthy Fish,EXACT_MATCH,,,640,640,.jpg,db6c1a7352c130c785bb74c8ee03e2bffdbd56050a6ae147eac640eb35029e1f,093119ae870f3f19,x6219,g852,current_freshwater-86289eb35004,2,False,EXACT_DUPLICATE,current_freshwater-86289eb35004
roboflow-e5776cc7fbdb,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-70-_jpg.rf.efb9140746253cdc00fd9f49112d60fe.jpg,train/Healthy Fish/Healthy-Fish-70-_jpg.rf.efb9140746253cdc00fd9f49112d60fe.jpg,Healthy-Fish-70-_jpg.rf.efb9140746253cdc00fd9f49112d60fe.jpg,Healthy Fish,train,Healthy Fish,EXACT_MATCH,,,640,640,.jpg,6638ec26a0782bb1fc715bbea46bd26a477f8258854030b6d3b4cba19230e492,707078eaba685050,,g3621,current_freshwater-e186eca718e2,3,True,,
roboflow-034dc9fa7f52,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-72-_jpg.rf.ee1b31e6caa417e32f67e352d8199b61.jpg,train/Healthy Fish/Healthy-Fish-72-_jpg.rf.ee1b31e6caa417e32f67e352d8199b61.jpg,Healthy-Fish-72-_jpg.rf.ee1b31e6caa417e32f67e352d8199b61.jpg,Healthy Fish,train,Healthy Fish,EXACT_MATCH,,,640,640,.jpg,fcd8468c887a1b0af823ec79e090cdf00aea26b875c56149e3b9f51913f467c4,07410e070f9c2717,x7169,g751,current_freshwater-c6e30bba5052,2,False,EXACT_DUPLICATE,current_freshwater-c6e30bba5052
roboflow-885cc9968b72,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-73-_jpg.rf.d3561f909a92497ad8d698e618f6c77b.jpg,train/Healthy Fish/Healthy-Fish-73-_jpg.rf.d3561f909a92497ad8d698e618f6c77b.jpg,Healthy-Fish-73-_jpg.rf.d3561f909a92497ad8d698e618f6c77b.jpg,Healthy Fish,train,Healthy Fish,EXACT_MATCH,,,640,640,.jpg,87fc6cdf78f12cb6ca7943efb28974a0074887bcca1de6b9c91bcc17ea7acbbc,921ab29283201206,x3839,g4376,current_freshwater-e6d1f4b9bce6,2,False,EXACT_DUPLICATE,current_freshwater-e6d1f4b9bce6
roboflow-c686497d194e,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-75-_jpg.rf.d10d904b3bdec47d34f4fb0a1a57d511.jpg,train/Healthy Fish/Healthy-Fish-75-_jpg.rf.d10d904b3bdec47d34f4fb0a1a57d511.jpg,Healthy-Fish-75-_jpg.rf.d10d904b3bdec47d34f4fb0a1a57d511.jpg,Healthy Fish,train,Healthy Fish,EXACT_MATCH,,,640,640,.jpg,47ba08f1f6f36dcbd61115e939481fcdeadc2db82315c9ff75acd556ae1652a1,38794f870f07c6c1,,g2557,roboflow-c686497d194e,1,True,,
roboflow-38c824e9c12a,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-77-_jpg.rf.03ee83434cd984874838c15de86a03a1.jpg,train/Healthy Fish/Healthy-Fish-77-_jpg.rf.03ee83434cd984874838c15de86a03a1.jpg,Healthy-Fish-77-_jpg.rf.03ee83434cd984874838c15de86a03a1.jpg,Healthy Fish,train,Healthy Fish,EXACT_MATCH,,,640,640,.jpg,83fc8442321a0bfaa31251fec5f5509b825af9dd8b6b5912beddc865a35781ba,73f3ca86c6c9e574,x3753,g3756,current_freshwater-0af1f970f8e9,3,False,EXACT_DUPLICATE,current_freshwater-2373adb35aa6
roboflow-02565469474e,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-79-_jpg.rf.9716f04c019eeffd5401bf3c59c5a4ef.jpg,train/Healthy Fish/Healthy-Fish-79-_jpg.rf.9716f04c019eeffd5401bf3c59c5a4ef.jpg,Healthy-Fish-79-_jpg.rf.9716f04c019eeffd5401bf3c59c5a4ef.jpg,Healthy Fish,train,Healthy Fish,EXACT_MATCH,,,640,640,.jpg,ea1de4986d84f81719fe5ad31e152d9d13b05f9a3f3975d97d28cf6b7be9e511,0e0e0f0d2e3f7cec,,g1027,current_freshwater-f3a2a727ce19,3,True,,
roboflow-b72cf99fbb3a,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-8-_jpeg.rf.d48397998d57f3f8170b094f5c1e272a.jpg,train/Healthy Fish/Healthy-Fish-8-_jpeg.rf.d48397998d57f3f8170b094f5c1e272a.jpg,Healthy-Fish-8-_jpeg.rf.d48397998d57f3f8170b094f5c1e272a.jpg,Healthy Fish,train,Healthy Fish,EXACT_MATCH,,,640,640,.jpg,42844eadf8cc1239abf50f66b6c66421234786cfe0f483afc9e66659d8365266,0070f0e0c0809000,,g202,roboflow-b72cf99fbb3a,1,True,,
roboflow-b760856a80a6,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-80-_jpg.rf.e71a2228193acf3f07e1b6f7d81afec1.jpg,train/Healthy Fish/Healthy-Fish-80-_jpg.rf.e71a2228193acf3f07e1b6f7d81afec1.jpg,Healthy-Fish-80-_jpg.rf.e71a2228193acf3f07e1b6f7d81afec1.jpg,Healthy Fish,train,Healthy Fish,EXACT_MATCH,,,640,640,.jpg,0ce6af9182ca3f7a14d824f935c54a069655414cb6a08c9e8d8c8101a3610326,0f0f1f1b133d1935,,g1139,current_freshwater-47aa61b97d22,4,True,,
roboflow-9d9dac888d6b,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-82-_jpg.rf.dd2c78df16fc15b9cb1fcdeca7853a72.jpg,train/Healthy Fish/Healthy-Fish-82-_jpg.rf.dd2c78df16fc15b9cb1fcdeca7853a72.jpg,Healthy-Fish-82-_jpg.rf.dd2c78df16fc15b9cb1fcdeca7853a72.jpg,Healthy Fish,train,Healthy Fish,EXACT_MATCH,,,640,640,.jpg,e895890065620dadec1786bdb1965a30a300a9b5d796705fe6eb676fce7cabdd,1f1f0f0f2f63270f,,g1834,roboflow-1d02d5af284a,3,True,,
roboflow-5387ee962673,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-83-_jpg.rf.6f0e8e8d2a95a2eb5a9d8df7a877e315.jpg,train/Healthy Fish/Healthy-Fish-83-_jpg.rf.6f0e8e8d2a95a2eb5a9d8df7a877e315.jpg,Healthy-Fish-83-_jpg.rf.6f0e8e8d2a95a2eb5a9d8df7a877e315.jpg,Healthy Fish,train,Healthy Fish,EXACT_MATCH,,,640,640,.jpg,1edb8c6e0957b69fa0e3de698c8abfbfcfc3ad8b62a16d565574b1995d3f80bd,e0ceccc8899894c0,,g5552,roboflow-5387ee962673,1,True,,
roboflow-63762a713fdd,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-85-_jpg.rf.cb4b831b3b9604f4c9866e62d0ad11a0.jpg,train/Healthy Fish/Healthy-Fish-85-_jpg.rf.cb4b831b3b9604f4c9866e62d0ad11a0.jpg,Healthy-Fish-85-_jpg.rf.cb4b831b3b9604f4c9866e62d0ad11a0.jpg,Healthy Fish,train,Healthy Fish,EXACT_MATCH,,,640,640,.jpg,cece39a8ee3f472dc7947a35d1bff56b41e1044165370db89af04afdc2b16099,0f07737b7b4b45f1,,g1103,current_freshwater-72bef196e728,3,True,,
roboflow-d37933ca59a5,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-86-_jpg.rf.39683f0decc8c9c0f5aa6199cd00e774.jpg,train/Healthy Fish/Healthy-Fish-86-_jpg.rf.39683f0decc8c9c0f5aa6199cd00e774.jpg,Healthy-Fish-86-_jpg.rf.39683f0decc8c9c0f5aa6199cd00e774.jpg,Healthy Fish,train,Healthy Fish,EXACT_MATCH,,,640,640,.jpg,7d9616a96aceaf191fefe53e123b24bc4b0b46d3969786bb04092fcfb679a28f,0c270707071f0f1d,x3576,g935,current_freshwater-b7ddfb1c2095,2,False,EXACT_DUPLICATE,current_freshwater-b7ddfb1c2095
roboflow-9aa7bf4efac7,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-87-_jpg.rf.c0abf502417766beab75e043ae0b0615.jpg,train/Healthy Fish/Healthy-Fish-87-_jpg.rf.c0abf502417766beab75e043ae0b0615.jpg,Healthy-Fish-87-_jpg.rf.c0abf502417766beab75e043ae0b0615.jpg,Healthy Fish,train,Healthy Fish,EXACT_MATCH,,,640,640,.jpg,9687bb9185e57e39f0afe2933fc0534c58b5c62d335d2fbade226ab257a53590,cc071d1f17a8a4e0,x4240,g5186,current_freshwater-ef5ec2a50698,2,False,EXACT_DUPLICATE,current_freshwater-ef5ec2a50698
roboflow-1ef4a36e70db,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-9-_jpeg.rf.9967518a78f681fc316a9a6ab80ecd1e.jpg,train/Healthy Fish/Healthy-Fish-9-_jpeg.rf.9967518a78f681fc316a9a6ab80ecd1e.jpg,Healthy-Fish-9-_jpeg.rf.9967518a78f681fc316a9a6ab80ecd1e.jpg,Healthy Fish,train,Healthy Fish,EXACT_MATCH,,,640,640,.jpg,322c6e2c8690807cba68232203ae4ab0ae644f0f986dd684f5f56aa1655d17a7,18786063c4903000,,g1555,roboflow-1ef4a36e70db,1,True,,
roboflow-b65f40176876,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-91-_jpg.rf.c8a64614a203103aebaf46a7b89de335.jpg,train/Healthy Fish/Healthy-Fish-91-_jpg.rf.c8a64614a203103aebaf46a7b89de335.jpg,Healthy-Fish-91-_jpg.rf.c8a64614a203103aebaf46a7b89de335.jpg,Healthy Fish,train,Healthy Fish,EXACT_MATCH,,,640,640,.jpg,d15c8a3fa9abbe1afa7da1a11fc04c47cfdc8203df6650de0101f3b62cef090a,2418f3f2f0f07200,x5945,g2049,current_freshwater-c65fbccb40bd,2,False,EXACT_DUPLICATE,current_freshwater-c65fbccb40bd
roboflow-ca39ae734ccb,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-93-_jpg.rf.4b31a402d866ed5fd23bcfb844e5a080.jpg,train/Healthy Fish/Healthy-Fish-93-_jpg.rf.4b31a402d866ed5fd23bcfb844e5a080.jpg,Healthy-Fish-93-_jpg.rf.4b31a402d866ed5fd23bcfb844e5a080.jpg,Healthy Fish,train,Healthy Fish,EXACT_MATCH,,,640,640,.jpg,59af966ea2c3e30af029fbf9d0045741d1e2f9f0cea6e5f9625305639950f265,8d4e0e170b0b0fd4,x2519,g4297,current_freshwater-273e967b8d3f,2,False,EXACT_DUPLICATE,current_freshwater-273e967b8d3f
roboflow-590685f13051,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-94-_jpg.rf.ec1b0b9d7d893dc9a44c793c9bb76d24.jpg,train/Healthy Fish/Healthy-Fish-94-_jpg.rf.ec1b0b9d7d893dc9a44c793c9bb76d24.jpg,Healthy-Fish-94-_jpg.rf.ec1b0b9d7d893dc9a44c793c9bb76d24.jpg,Healthy Fish,train,Healthy Fish,EXACT_MATCH,,,640,640,.jpg,50163841a52efecd43d96703136520ded93600941406e5b6edff2e177e6c6041,30f3d39e0ecef5d5,,g2326,roboflow-590685f13051,1,True,,
roboflow-1d300c5fab41,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-95-_jpg.rf.07c457c8303d3f0e99d04183fae2acc3.jpg,train/Healthy Fish/Healthy-Fish-95-_jpg.rf.07c457c8303d3f0e99d04183fae2acc3.jpg,Healthy-Fish-95-_jpg.rf.07c457c8303d3f0e99d04183fae2acc3.jpg,Healthy Fish,train,Healthy Fish,EXACT_MATCH,,,640,640,.jpg,c1890832e9bd47d5953dd9cac5aeffe532fd6489b3d4124a4f0b4e256cf64e79,1f3f1f0f0f1f1b83,x5490,g1860,current_freshwater-bbd9fbfff7e5,2,False,EXACT_DUPLICATE,current_freshwater-bbd9fbfff7e5
roboflow-a768a8473c31,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-96-_jpg.rf.a85cbd6f53c52c83ed800864d54eeefc.jpg,train/Healthy Fish/Healthy-Fish-96-_jpg.rf.a85cbd6f53c52c83ed800864d54eeefc.jpg,Healthy-Fish-96-_jpg.rf.a85cbd6f53c52c83ed800864d54eeefc.jpg,Healthy Fish,train,Healthy Fish,EXACT_MATCH,,,640,640,.jpg,f2bf7e73a6c1e859cea8755c5853217219701402898d462f39835aaf5639de49,0c1c506002090b1b,,g931,roboflow-a768a8473c31,1,True,,
roboflow-6fbec51089bd,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-97-_jpg.rf.f9c27bdd06f8b84fb62da77d8f67298a.jpg,train/Healthy Fish/Healthy-Fish-97-_jpg.rf.f9c27bdd06f8b84fb62da77d8f67298a.jpg,Healthy-Fish-97-_jpg.rf.f9c27bdd06f8b84fb62da77d8f67298a.jpg,Healthy Fish,train,Healthy Fish,EXACT_MATCH,,,640,640,.jpg,fd3292db01b238ac80653bc0b70e9cd1b8184002f86dc5ad48492df9eff61b68,11b1d91e8e0f4bd8,,g1404,roboflow-6fbec51089bd,1,True,,
roboflow-86df7fe139f0,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-98-_jpg.rf.79d07d01786ccd86dad9c80ee18e4a47.jpg,train/Healthy Fish/Healthy-Fish-98-_jpg.rf.79d07d01786ccd86dad9c80ee18e4a47.jpg,Healthy-Fish-98-_jpg.rf.79d07d01786ccd86dad9c80ee18e4a47.jpg,Healthy Fish,train,Healthy Fish,EXACT_MATCH,,,640,640,.jpg,a3141bfd6352005ba123ef5c6f0f33bb181bf1d218041fff69fee779204b6022,c6c20e2e8e8782c0,,g5094,current_freshwater-d2224e03ba57,3,True,,
roboflow-c02be5d240df,roboflow,data/raw/roboflow/train/Healthy Fish/Healthy-Fish-99-_jpg.rf.d318003c19f3f75cba9b4bdbf8a27a12.jpg,train/Healthy Fish/Healthy-Fish-99-_jpg.rf.d318003c19f3f75cba9b4bdbf8a27a12.jpg,Healthy-Fish-99-_jpg.rf.d318003c19f3f75cba9b4bdbf8a27a12.jpg,Healthy Fish,train,Healthy Fish,EXACT_MATCH,,,640,640,.jpg,dfb3a585363e0ce578173c5f15b7432750817a7fc7b1a82549f7f06a9cc654e9,f0891c2d0e8c81e3,x6348,g5921,current_freshwater-dc39cce1bd23,2,False,EXACT_DUPLICATE,current_freshwater-dc39cce1bd23
roboflow-df3390a20259,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-1-_jpeg.rf.ab18280c4a9edd03105ee240a184ffba.jpg,train/Parasitic diseases/Parasitic-diseases-1-_jpeg.rf.ab18280c4a9edd03105ee240a184ffba.jpg,Parasitic-diseases-1-_jpeg.rf.ab18280c4a9edd03105ee240a184ffba.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,1a90bc87e1f0834057b78955061b21a795f9f2bed4c99c1b3b2070613c59400c,9f0f031213270703,,g4585,current_freshwater-1a4dc3152728,2,True,,
roboflow-751ff5cc2e15,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-1-_jpg.rf.64be9511484472fd986a6d6a13e60f12.jpg,train/Parasitic diseases/Parasitic-diseases-1-_jpg.rf.64be9511484472fd986a6d6a13e60f12.jpg,Parasitic-diseases-1-_jpg.rf.64be9511484472fd986a6d6a13e60f12.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,f0d398883fc5f3ed8a2203dd4e11a7960ca917496aeeb455a5b5de8807784ae2,8488cada3a3a1e1b,,g4179,roboflow-751ff5cc2e15,1,True,,
roboflow-a1c3fbc04432,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-1-_png.rf.82913ead81180926866212cdb1cef4a7.jpg,train/Parasitic diseases/Parasitic-diseases-1-_png.rf.82913ead81180926866212cdb1cef4a7.jpg,Parasitic-diseases-1-_png.rf.82913ead81180926866212cdb1cef4a7.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,c45464df2e80116de625d72c3e2785fb6cf4a4fb539418de67db521c134f6947,131c7ce7e73c1b17,,g1434,current_freshwater-50a1a7fcb2b2,2,True,,
roboflow-e9eaed734672,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-10-_jpg.rf.c68f88484ed46808d04e87d819d78917.jpg,train/Parasitic diseases/Parasitic-diseases-10-_jpg.rf.c68f88484ed46808d04e87d819d78917.jpg,Parasitic-diseases-10-_jpg.rf.c68f88484ed46808d04e87d819d78917.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,2cdf5fcb94630ce5782ef85a409b0e28a2fec1c843f4c7badddcf86a7d774d10,1e1cb0828782e3fa,,g1744,current_freshwater-d63fdc762184,2,True,,
roboflow-8d23c7fb628c,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-11-_jpeg.rf.c0b099e4d10b0435436877cf05d5465e.jpg,train/Parasitic diseases/Parasitic-diseases-11-_jpeg.rf.c0b099e4d10b0435436877cf05d5465e.jpg,Parasitic-diseases-11-_jpeg.rf.c0b099e4d10b0435436877cf05d5465e.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,47eeb332c8487c69650726ecf90922eade74b5b93aada211c4d2b7c5370fa78a,f00069f8da1a3891,,g5907,current_freshwater-f471192e5d56,2,True,,
roboflow-0146f67d1879,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-11-_jpg.rf.2aa2598d361c4da49550cb84b5d5dc59.jpg,train/Parasitic diseases/Parasitic-diseases-11-_jpg.rf.2aa2598d361c4da49550cb84b5d5dc59.jpg,Parasitic-diseases-11-_jpg.rf.2aa2598d361c4da49550cb84b5d5dc59.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,634a6ca37795c23e6c3f05886eb2be174c4e9b6b513ef53663df140b585ad169,3e3e3e372723c696,,g2729,current_freshwater-1c49a9a58547,2,True,,
roboflow-89edc14224ff,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-12-_jpg.rf.8a41885cc8931fc0284ce385b7bb4576.jpg,train/Parasitic diseases/Parasitic-diseases-12-_jpg.rf.8a41885cc8931fc0284ce385b7bb4576.jpg,Parasitic-diseases-12-_jpg.rf.8a41885cc8931fc0284ce385b7bb4576.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,e3acc377e070a664bd9e93189214928867fed4b7e6092eef95d0c4b98c659c9b,71d7fb7979fbc7c2,,g3687,current_freshwater-6e3e2e2a5c47,4,True,,
roboflow-a63b26502309,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-13-_jpg.rf.f52178135a39e940b545fe0597fa27f6.jpg,train/Parasitic diseases/Parasitic-diseases-13-_jpg.rf.f52178135a39e940b545fe0597fa27f6.jpg,Parasitic-diseases-13-_jpg.rf.f52178135a39e940b545fe0597fa27f6.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,00d80134ce159c8b1bc771ef67052d3bfeaa4bf87779d031f3f2ff8af162a8bb,9e1e3c6da73d9c8e,,g4560,current_freshwater-8ffd53dff422,2,True,,
roboflow-0da713792ff7,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-14-_jpg.rf.9a1d5b929aeec99655bd5dc617800359.jpg,train/Parasitic diseases/Parasitic-diseases-14-_jpg.rf.9a1d5b929aeec99655bd5dc617800359.jpg,Parasitic-diseases-14-_jpg.rf.9a1d5b929aeec99655bd5dc617800359.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,51ed42c3ff462bde026bf78483d68a0725ff1dde6d2215a458d589fb4db55d1e,ddfdbd2e3e1e07f3,,g5462,current_freshwater-1e02dd11e6e9,2,True,,
roboflow-9f608fce4203,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-16-_jpg.rf.47eaca643f85b514375d2c3538d956b4.jpg,train/Parasitic diseases/Parasitic-diseases-16-_jpg.rf.47eaca643f85b514375d2c3538d956b4.jpg,Parasitic-diseases-16-_jpg.rf.47eaca643f85b514375d2c3538d956b4.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,9f00804a0b56178435828d158d6a85b6476539b1d57d48841762ebdd48a77139,d77e3c1d0f8f8ecc,,g5328,current_freshwater-2b080b105429,2,True,,
roboflow-a492d333faa2,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-17-_jpg.rf.75579b878b14ee5d047307796e6537e9.jpg,train/Parasitic diseases/Parasitic-diseases-17-_jpg.rf.75579b878b14ee5d047307796e6537e9.jpg,Parasitic-diseases-17-_jpg.rf.75579b878b14ee5d047307796e6537e9.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,5893225744dd03c850e3278dc448a8700fe1e79cc0924de6ce339317db394545,3033e38282e1e160,,g2240,current_freshwater-8c9ecf26c8b8,4,True,,
roboflow-81913bb00f18,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-18-_jpg.rf.d500328351288c0e55e854fe54641048.jpg,train/Parasitic diseases/Parasitic-diseases-18-_jpg.rf.d500328351288c0e55e854fe54641048.jpg,Parasitic-diseases-18-_jpg.rf.d500328351288c0e55e854fe54641048.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,ccb2c8f17fafc7ebfb24d7d9bdacc74c2653af0f2df8c205f36d6299b3d1a009,1b1b7fcee3ee1f0f,,g1633,roboflow-81913bb00f18,1,True,,
roboflow-5f9e5b76100f,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-19-_jpg.rf.4d8e60a6479ccb3a96e8025132235517.jpg,train/Parasitic diseases/Parasitic-diseases-19-_jpg.rf.4d8e60a6479ccb3a96e8025132235517.jpg,Parasitic-diseases-19-_jpg.rf.4d8e60a6479ccb3a96e8025132235517.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,0a0f86cd97b1ef58ec64bb9fe1ba2101386d894db4435f070066ed3245793a40,1632070f070f0787,,g1485,roboflow-5f9e5b76100f,1,True,,
roboflow-af0268a776e3,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-2-_jpg.rf.23f7ff863b0dc00e057f606753b05994.jpg,train/Parasitic diseases/Parasitic-diseases-2-_jpg.rf.23f7ff863b0dc00e057f606753b05994.jpg,Parasitic-diseases-2-_jpg.rf.23f7ff863b0dc00e057f606753b05994.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,6ef2d9fdfd9c7f067ded812aa06d69116a0d980fa5063e9ae19f1860a5746043,2068687a766608c1,,g1948,current_freshwater-23c838c255ca,7,False,LABEL_CONFLICT_GROUP,
roboflow-0a57fbd58acd,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-2-_png.rf.d69a2439935376edecd81bb226ca16c4.jpg,train/Parasitic diseases/Parasitic-diseases-2-_png.rf.d69a2439935376edecd81bb226ca16c4.jpg,Parasitic-diseases-2-_png.rf.d69a2439935376edecd81bb226ca16c4.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,08f03fe777b18fde66377a1ffc5a749f5d53ba2bb3d21105b1aa391c5420dfd3,3d3f677333773f1f,,g2706,current_freshwater-c0fd173d66d6,2,True,,
roboflow-0036ddfed906,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-20-_jpg.rf.2f7f1354efb1a40151b21921ea8592cb.jpg,train/Parasitic diseases/Parasitic-diseases-20-_jpg.rf.2f7f1354efb1a40151b21921ea8592cb.jpg,Parasitic-diseases-20-_jpg.rf.2f7f1354efb1a40151b21921ea8592cb.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,513f00004739072d49112cd54459d43873c3dc6fc13614ef337f7f04bb83789d,043374e4841e1a84,,g570,roboflow-0036ddfed906,2,True,,
roboflow-f04a08e5f711,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-21-_jpg.rf.f051f8945e0e9cba6646c4c00f3b6ef4.jpg,train/Parasitic diseases/Parasitic-diseases-21-_jpg.rf.f051f8945e0e9cba6646c4c00f3b6ef4.jpg,Parasitic-diseases-21-_jpg.rf.f051f8945e0e9cba6646c4c00f3b6ef4.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,04dccf9adeb13d842b665eb993cd9d80a40c6af1baed1a3f7afee940228c3d3c,df0f030213270703,,g5477,current_freshwater-4e4e81463999,2,True,,
roboflow-9d0f42079f1e,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-24-_jpg.rf.c9ee999c0d1247da8fd1cbd4c510768f.jpg,train/Parasitic diseases/Parasitic-diseases-24-_jpg.rf.c9ee999c0d1247da8fd1cbd4c510768f.jpg,Parasitic-diseases-24-_jpg.rf.c9ee999c0d1247da8fd1cbd4c510768f.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,aef10aaa78fcb38cd40018e6435e0bad64b7bf06e0ad563beb698f26cb00d71a,19f3f10d496f0f0f,,g1610,current_freshwater-a8c13b7f1bfc,2,True,,
roboflow-26c0e2659b8d,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-25-_jpg.rf.a39eff1c102f5b5cce6fedbd858b38e9.jpg,train/Parasitic diseases/Parasitic-diseases-25-_jpg.rf.a39eff1c102f5b5cce6fedbd858b38e9.jpg,Parasitic-diseases-25-_jpg.rf.a39eff1c102f5b5cce6fedbd858b38e9.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,ff4356e95a978c7de657f973904496a6a5c0440b158b64653965d9f5ed68e0dd,043374e4841e1a84,,g570,roboflow-0036ddfed906,2,True,,
roboflow-87e6dc4eb839,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-26-_jpg.rf.6c65b0565aa8179258c69c01cac4b4d3.jpg,train/Parasitic diseases/Parasitic-diseases-26-_jpg.rf.6c65b0565aa8179258c69c01cac4b4d3.jpg,Parasitic-diseases-26-_jpg.rf.6c65b0565aa8179258c69c01cac4b4d3.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,bc51af2de071d975fe4bd09a7a27120031cf915df0972b7b3205f610851d6e74,0131f1f1797d1b03,,g330,current_freshwater-e7b061f3b503,3,True,,
